ep,node,gtype,policy,deg_mean,btwn_mean,close_mean,vuln_mean,vuln_std,vuln_max,total_scans,total_exploits,total_successes,uniq_srcs_mean,neigh_scans_mean,time_since_last_mean,label
9,22,erdos_renyi,greedy,6.0,0.15317774013426183,0.5111111111111111,0.8379999999999999,0.0,0.838,0,0,0,0.96875,39.8125,9.73125,0
9,23,erdos_renyi,greedy,4.0,0.02845222410439801,0.46938775510204084,0.74,0.0,0.74,0,0,0,1.0,39.8125,6.56875,0
10,0,watts_strogatz,rl_stub,2.0,0.18181818181818182,0.34375,0.085,0.0,0.085,264,145,0,2.39375,2.40625,5.66875,1
10,1,watts_strogatz,rl_stub,3.0,0.44545454545454544,0.4230769230769231,0.491,0.0,0.491,130,33,0,1.86875,3.8625,11.125,1
10,2,watts_strogatz,rl_stub,2.0,0.08181818181818182,0.3235294117647059,0.052000000000000005,0.0,0.052,253,116,0,1.93125,2.38125,12.39375,1
10,3,watts_strogatz,rl_stub,2.0,0.00909090909090909,0.2619047619047619,0.664,0.0,0.664,251,0,0,2.05625,2.35,11.125,0
10,4,watts_strogatz,rl_stub,2.0,0.08181818181818182,0.3235294117647059,0.636,0.0,0.636,123,0,0,1.425,2.38125,10.175,0
10,5,watts_strogatz,rl_stub,3.0,0.6,0.5,0.325,0.0,0.325,242,0,0,2.2,3.26875,12.39375,0
10,6,watts_strogatz,rl_stub,3.0,0.4727272727272728,0.4583333333333333,0.163,0.0,0.163,194,0,0,1.89375,4.01875,6.68125,0
10,7,watts_strogatz,rl_stub,2.0,0.12727272727272726,0.36666666666666664,0.231,0.0,0.231,137,246,0,2.70625,2.425,8.025,1
10,8,watts_strogatz,rl_stub,2.0,0.05454545454545454,0.3055555555555556,0.656,0.0,0.656,194,80,0,2.4875,2.8875,5.35625,1
10,9,watts_strogatz,rl_stub,2.0,0.07272727272727272,0.3235294117647059,0.304,0.0,0.304,325,0,0,2.71875,2.45625,10.125,0
10,10,watts_strogatz,rl_stub,2.0,0.16363636363636364,0.39285714285714285,0.078,0.0,0.078,199,73,0,2.425,3.54375,9.11875,1
10,11,watts_strogatz,rl_stub,1.0,0.0,0.2619047619047619,0.272,0.0,0.272,191,169,0,2.00625,1.65,9.525,1
11,0,watts_strogatz,greedy,3.0,0.04338415207980424,0.3382352941176471,0.557,0.0,0.557,6400,0,0,1.60625,0.0,1.0,0
11,1,watts_strogatz,greedy,4.0,0.05072934312064746,0.36507936507936506,0.442,0.0,0.442,0,0,0,0.78125,40.0,23.54375,0
11,2,watts_strogatz,greedy,4.0,0.0832755847577982,0.38333333333333336,0.491,0.0,0.491,0,0,0,0.5625,40.0,27.86875,0
11,3,watts_strogatz,greedy,5.0,0.10013175230566532,0.36507936507936506,0.546,0.0,0.546,0,0,0,0.45625,0.0,30.38125,0
11,4,watts_strogatz,greedy,3.0,0.0937486097565149,0.4035087719298246,0.676,0.0,0.676,0,0,0,0.25,0.0,35.125,0
11,5,watts_strogatz,greedy,4.0,0.12711145902845508,0.4107142857142857,0.25,0.0,0.25,0,0,0,0.5,0.0,30.25,0
11,6,watts_strogatz,greedy,5.0,0.0655771435415704,0.3898305084745763,0.356,0.0,0.356,0,0,0,0.4,0.0,32.35,0
11,7,watts_strogatz,greedy,4.0,0.106650924832743,0.4107142857142857,0.396,0.0,0.396,0,0,0,0.86875,0.0,16.96875,0
11,8,watts_strogatz,greedy,4.0,0.04626701800614843,0.3484848484848485,0.336,0.0,0.336,0,0,0,0.59375,0.0,27.18125,0
11,9,watts_strogatz,greedy,3.0,0.050961905902617365,0.35384615384615387,0.425,0.0,0.425,0,0,0,0.89375,0.0,17.575,0
11,10,watts_strogatz,greedy,3.0,0.012318840579710142,0.3150684931506849,0.335,0.0,0.335,0,0,0,0.7375,0.0,24.5375,0
11,11,watts_strogatz,greedy,4.0,0.05408004380336395,0.35384615384615387,0.087,0.0,0.087,0,0,0,0.68125,0.0,25.96875,0
11,12,watts_strogatz,greedy,4.0,0.0436179981634527,0.359375,0.698,0.0,0.698,0,0,0,0.55,0.0,29.225,0
11,13,watts_strogatz,greedy,6.0,0.25766658681678445,0.44230769230769235,0.8019999999999999,0.0,0.802,0,0,0,0.50625,0.0,28.23125,0
11,14,watts_strogatz,greedy,4.0,0.07672147790724865,0.3770491803278688,0.674,0.0,0.674,0,0,0,0.95,0.0,19.525,0
11,15,watts_strogatz,greedy,4.0,0.11049854844321247,0.38333333333333336,0.62,0.0,0.62,0,0,0,0.5625,0.0,25.4875,0
11,16,watts_strogatz,greedy,4.0,0.07158541941150637,0.3382352941176471,0.66,0.0,0.66,0,0,0,0.6125,0.0,23.8125,0
11,17,watts_strogatz,greedy,4.0,0.06580400276052448,0.34328358208955223,0.74,0.0,0.74,0,0,0,0.575,0.0,28.1375,0
11,18,watts_strogatz,greedy,4.0,0.060559006211180134,0.3194444444444444,0.262,0.0,0.262,0,0,0,0.55,0.0,26.69375,0
11,19,watts_strogatz,greedy,4.0,0.05454231758579584,0.32857142857142857,0.668,0.0,0.668,0,0,0,0.81875,0.0,19.65625,0
11,20,watts_strogatz,greedy,4.0,0.059225798356233136,0.323943661971831,0.355,0.0,0.355,0,0,0,0.8,0.0,20.74375,0
11,21,watts_strogatz,greedy,4.0,0.07880042662651358,0.34328358208955223,0.536,0.0,0.536,0,0,0,0.6625,0.0,25.94375,0
11,22,watts_strogatz,greedy,4.0,0.0718912729782295,0.34328358208955223,0.22800000000000004,0.0,0.228,0,0,0,0.78125,40.0,22.18125,0
11,23,watts_strogatz,greedy,4.0,0.14765669113495197,0.38333333333333336,0.643,0.0,0.643,0,0,0,0.8875,0.0,19.20625,0
12,0,erdos_renyi,greedy,2.0,0.14285714285714288,0.20588235294117646,0.64,0.0,0.64,0,0,0,0.775,0.0,21.81875,0
12,1,erdos_renyi,greedy,1.0,0.0,0.2,0.865,0.0,0.865,0,0,0,0.9125,0.0,18.09375,0
12,2,erdos_renyi,greedy,2.0,0.4395604395604396,0.28,0.127,0.0,0.127,0,0,0,0.38125,39.99375,30.7375,0
12,3,erdos_renyi,greedy,3.0,0.5824175824175825,0.3111111111111111,0.726,0.0,0.726,6399,0,0,1.0,0.0,1.0,0
12,4,erdos_renyi,greedy,3.0,0.38461538461538464,0.24561403508771926,0.273,0.0,0.273,0,0,0,0.73125,0.0,22.19375,0
12,5,erdos_renyi,greedy,2.0,0.5384615384615385,0.3181818181818182,0.851,0.0,0.851,0,0,0,0.875,39.99375,17.225,0
12,6,erdos_renyi,greedy,1.0,0.0,0.1728395061728395,0.483,0.0,0.483,0,0,0,0.875,0.0,21.56875,0
12,7,erdos_renyi,greedy,2.0,0.5274725274725275,0.3111111111111111,0.893,0.0,0.893,0,0,0,1.0,0.0,15.6,0
12,8,erdos_renyi,greedy,2.0,0.4945054945054945,0.2916666666666667,0.681,0.0,0.681,0,0,0,0.66875,0.0,21.84375,0
12,9,erdos_renyi,greedy,1.0,0.0,0.24137931034482757,0.186,0.0,0.186,0,0,0,0.4875,39.99375,30.25625,0
12,10,erdos_renyi,greedy,4.0,0.4945054945054945,0.2641509433962264,0.733,0.0,0.733,0,0,0,0.4375,0.0,30.2625,0
12,11,erdos_renyi,greedy,1.0,0.0,0.2121212121212121,0.421,0.0,0.421,0,0,0,1.0,0.0,11.2125,0
12,12,erdos_renyi,greedy,1.0,0.0,0.2121212121212121,0.587,0.0,0.587,0,0,0,0.8,0.0,21.075,0
12,13,erdos_renyi,greedy,1.0,0.0,0.18181818181818182,0.43499999999999994,0.0,0.435,0,0,0,0.925,0.0,17.75,0
12,14,erdos_renyi,greedy,2.0,0.14285714285714288,0.21875,0.4050000000000001,0.0,0.405,0,0,0,0.50625,0.0,27.60625,0
13,0,barabasi_albert,greedy,11.0,0.3655982905982906,0.8666666666666668,0.622,0.0,0.622,0,0,0,1.0,40.0,13.0875,0
13,1,barabasi_albert,greedy,4.0,0.014957264957264954,0.5909090909090909,0.17,0.0,0.17,0,0,0,0.9375,0.0,17.725,0
13,2,barabasi_albert,greedy,4.0,0.023504273504273504,0.5909090909090909,0.328,0.0,0.328,0,0,0,0.6375,40.0,23.075,0
13,3,barabasi_albert,greedy,3.0,0.019230769230769232,0.5416666666666666,0.555,0.0,0.555,0,0,0,0.91875,40.0,20.10625,0
13,4,barabasi_albert,greedy,8.0,0.1824786324786325,0.7222222222222222,0.472,0.0,0.472,0,0,0,1.0,0.0,10.6375,0
13,5,barabasi_albert,greedy,4.0,0.01752136752136752,0.5909090909090909,0.661,0.0,0.661,6400,0,0,2.0,0.0,1.0,0
13,6,barabasi_albert,greedy,6.0,0.057478632478632476,0.65,0.231,0.0,0.231,0,0,0,0.93125,40.0,13.78125,0
13,7,barabasi_albert,greedy,6.0,0.0688034188034188,0.6190476190476191,0.33,0.0,0.33,0,0,0,0.8625,0.0,18.2625,0
13,8,barabasi_albert,greedy,4.0,0.004273504273504273,0.5909090909090909,0.744,0.0,0.744,0,0,0,0.99375,0.0,12.59375,0
13,9,barabasi_albert,greedy,4.0,0.016025641025641024,0.5909090909090909,0.097,0.0,0.097,0,0,0,1.0,0.0,12.83125,0
13,10,barabasi_albert,greedy,3.0,0.013247863247863246,0.5,0.16,0.0,0.16,0,0,0,1.0,0.0,10.4125,0
13,11,barabasi_albert,greedy,3.0,0.00641025641025641,0.5416666666666666,0.074,0.0,0.074,0,0,0,0.83125,0.0,16.98125,0
13,12,barabasi_albert,greedy,3.0,0.005341880341880341,0.5416666666666666,0.472,0.0,0.472,0,0,0,0.79375,0.0,22.1125,0
13,13,barabasi_albert,greedy,3.0,0.0,0.5416666666666666,0.2,0.0,0.2,0,0,0,0.95625,0.0,15.98125,0
14,0,barabasi_albert,greedy,12.0,0.25500789009560937,0.7307692307692307,0.65,0.0,0.65,0,0,0,0.90625,40.0,17.73125,0
14,1,barabasi_albert,greedy,3.0,0.010442773600668337,0.475,0.596,0.0,0.596,0,0,0,0.9125,0.0,18.81875,0
14,2,barabasi_albert,greedy,11.0,0.1781421145456233,0.7037037037037037,0.596,0.0,0.596,0,0,0,0.94375,40.0,16.725,0
14,3,barabasi_albert,greedy,5.0,0.02089482966675949,0.5588235294117647,0.784,0.0,0.784,0,0,0,0.88125,0.0,18.2625,0
14,4,barabasi_albert,greedy,8.0,0.10125777406479161,0.6333333333333333,0.22000000000000003,0.0,0.22,0,0,0,1.0,0.0,12.175,0
14,5,barabasi_albert,greedy,4.0,0.009036480089111667,0.5277777777777778,0.23200000000000004,0.0,0.232,0,0,0,0.69375,0.0,21.3875,0
14,6,barabasi_albert,greedy,10.0,0.14883040935672515,0.6785714285714286,0.389,0.0,0.389,0,0,0,0.725,40.0,24.7875,0
14,7,barabasi_albert,greedy,4.0,0.005140165227884526,0.5588235294117647,0.253,0.0,0.253,6400,0,0,1.6375,0.0,1.0,0
14,8,barabasi_albert,greedy,6.0,0.06743247006404901,0.5428571428571428,0.374,0.0,0.374,0,0,0,0.4375,40.0,27.95625,0
14,9,barabasi_albert,greedy,4.0,0.013772858071103683,0.5135135135135135,0.782,0.0,0.782,0,0,0,0.9375,0.0,14.675,0
14,10,barabasi_albert,greedy,3.0,0.013060428849902533,0.4871794871794871,0.798,0.0,0.798,0,0,0,1.0,0.0,11.625,0
14,11,barabasi_albert,greedy,6.0,0.059013273925554624,0.59375,0.178,0.0,0.178,0,0,0,0.9125,0.0,19.99375,0
14,12,barabasi_albert,greedy,4.0,0.018615984405458086,0.5428571428571428,0.44299999999999995,0.0,0.443,0,0,0,0.7125,0.0,20.4,0
14,13,barabasi_albert,greedy,3.0,0.007959714100064977,0.475,0.884,0.0,0.884,0,0,0,0.85625,0.0,16.88125,0
14,14,barabasi_albert,greedy,4.0,0.024178501810080757,0.5135135135135135,0.11600000000000002,0.0,0.116,0,0,0,0.95625,0.0,12.88125,0
14,15,barabasi_albert,greedy,3.0,0.0,0.475,0.205,0.0,0.205,0,0,0,1.0,0.0,12.21875,0
14,16,barabasi_albert,greedy,3.0,0.005140165227884526,0.5,0.641,0.0,0.641,0,0,0,1.0,0.0,8.73125,0
14,17,barabasi_albert,greedy,3.0,0.0011695906432748538,0.475,0.173,0.0,0.173,0,0,0,0.98125,0.0,11.325,0
14,18,barabasi_albert,greedy,3.0,0.0022974101921470337,0.5,0.309,0.0,0.309,0,0,0,0.9625,0.0,14.9375,0
14,19,barabasi_albert,greedy,3.0,0.011823540332312261,0.475,0.747,0.0,0.747,0,0,0,0.71875,0.0,25.24375,0
15,0,watts_strogatz,rl_stub,2.0,0.23333333333333334,0.22222222222222224,1.0,0.0,1.0,166,21,0,1.5875,1.8625,15.4375,1
15,1,watts_strogatz,rl_stub,2.0,0.23333333333333334,0.22222222222222224,1.0,0.0,1.0,200,50,0,2.35,1.7875,8.9,1
15,2,watts_strogatz,rl_stub,2.0,0.23333333333333334,0.22222222222222224,1.0,0.0,1.0,120,0,0,1.625,1.3125,13.1,0
15,3,watts_strogatz,rl_stub,2.0,0.23333333333333334,0.22222222222222224,0.5792728056233367,0.0,0.5792728056233367,10,45,0,1.15625,2.15625,15.78125,1
15,4,watts_strogatz,rl_stub,2.0,0.23333333333333334,0.22222222222222224,0.5008554050936778,0.0,0.5008554050936778,225,49,0,2.1,0.125,17.375,1
15,5,watts_strogatz,rl_stub,2.0,0.23333333333333334,0.22222222222222224,0.43685826453437765,0.0,0.4368582645343777,10,80,0,1.10625,2.40625,18.21875,1
15,6,watts_strogatz,rl_stub,2.0,0.23333333333333334,0.22222222222222224,1.0,0.0,1.0,160,80,0,1.95625,0.7625,9.2,1
15,7,watts_strogatz,rl_stub,2.0,0.23333333333333334,0.22222222222222224,0.6526802435347682,0.0,0.6526802435347682,112,0,0,1.46875,1.5125,12.9125,0
15,8,watts_strogatz,rl_stub,2.0,0.23333333333333334,0.22222222222222224,0.23807717439581105,0.0,0.23807717439581103,82,40,0,1.65,2.2,11.125,1
15,9,watts_strogatz,rl_stub,2.0,0.23333333333333334,0.22222222222222224,0.8306644921952602,0.0,0.8306644921952602,240,120,0,2.1125,1.23125,16.7,1
15,10,watts_strogatz,rl_stub,2.0,0.23333333333333334,0.22222222222222224,1.0,0.0,1.0,115,0,0,1.35,2.33125,15.5625,0
15,11,watts_strogatz,rl_stub,2.0,0.23333333333333334,0.22222222222222224,0.4731779568368025,0.0,0.47317795683680247,133,0,0,1.675,1.075,12.25625,0
15,12,watts_strogatz,rl_stub,2.0,0.23333333333333334,0.22222222222222224,0.46627212230841986,0.0,0.46627212230841986,57,80,0,1.8375,0.83125,8.69375,1
15,13,watts_strogatz,rl_stub,2.0,0.23333333333333334,0.22222222222222224,1.0,0.0,1.0,0,120,0,1.38125,1.35,17.08125,1
15,14,watts_strogatz,rl_stub,2.0,0.23333333333333334,0.22222222222222224,0.6365867131287082,0.0,0.6365867131287082,159,131,0,2.08125,0.25,8.5125,1
15,15,watts_strogatz,rl_stub,2.0,0.23333333333333334,0.22222222222222224,0.16646129192653164,0.0,0.16646129192653164,40,16,0,1.35,1.60625,12.1125,1
15,16,watts_strogatz,rl_stub,2.0,0.23333333333333334,0.22222222222222224,0.41459047912480723,0.0,0.41459047912480723,98,0,0,1.575,1.2875,14.26875,0
16,0,watts_strogatz,random,3.0,0.0037301587301587307,0.2876712328767123,0.2885712180414043,0.0,0.2885712180414043,80,0,0,1.325,2.8625,17.0,0
16,1,watts_strogatz,random,4.0,0.03397392290249433,0.3181818181818182,1.0,0.0,1.0,146,0,0,1.225,3.5,17.375,0
16,2,watts_strogatz,random,5.0,0.09492063492063492,0.3620689655172414,0.10552014779768917,0.0,0.10552014779768916,120,0,0,1.75,3.5125,8.7875,0
16,3,watts_strogatz,random,4.0,0.07195578231292518,0.35,0.5354005159943819,0.0,0.5354005159943819,168,0,0,1.64375,3.4625,13.8875,0
16,4,watts_strogatz,random,4.0,0.053514739229024944,0.375,0.22975886800711373,0.0,0.22975886800711373,128,0,0,1.35,4.6,18.99375,0
16,5,watts_strogatz,random,4.0,0.11566326530612245,0.39622641509433965,0.08564091634030141,0.0,0.08564091634030141,160,0,0,1.9875,4.35,11.93125,0
16,6,watts_strogatz,random,4.0,0.19294784580498872,0.44680851063829785,0.5626870878940438,0.0,0.5626870878940438,288,0,0,2.31875,3.125,6.96875,0
16,7,watts_strogatz,random,4.0,0.2077040816326531,0.39622641509433965,1.0,0.0,1.0,112,0,0,1.58125,3.93125,12.4875,0
16,8,watts_strogatz,random,3.0,0.029819538926681786,0.328125,0.36488155112515147,0.0,0.36488155112515147,181,0,0,1.8875,1.7,10.75625,0
16,9,watts_strogatz,random,4.0,0.08645597127739989,0.3442622950819672,0.6394858878357886,0.0,0.6394858878357886,0,0,0,1.0,2.83125,9.7875,0
16,10,watts_strogatz,random,4.0,0.04068783068783069,0.3,0.8887626834428876,0.0,0.8887626834428876,160,0,0,1.7125,2.1375,13.6125,0
16,11,watts_strogatz,random,4.0,0.04658541194255481,0.3230769230769231,0.41077295610484177,0.0,0.41077295610484177,0,0,0,0.90625,2.6375,19.30625,0
16,12,watts_strogatz,random,4.0,0.05329931972789117,0.30434782608695654,1.0,0.0,1.0,161,0,0,1.94375,2.33125,9.38125,0
16,13,watts_strogatz,random,4.0,0.06894179894179894,0.3442622950819672,1.0,0.0,1.0,101,0,0,1.5125,2.19375,13.25625,0
16,14,watts_strogatz,random,4.0,0.07271919879062735,0.3387096774193548,0.8564485412887037,0.0,0.8564485412887038,112,0,0,1.525,2.2,15.05,0
16,15,watts_strogatz,random,4.0,0.13132464096749813,0.39622641509433965,0.09141335640270098,0.0,0.09141335640270098,78,0,0,1.4875,2.03125,12.90625,0
16,16,watts_strogatz,random,4.0,0.07692365835222979,0.38181818181818183,0.3433624034167134,0.0,0.3433624034167134,12,0,0,1.075,2.225,13.26875,0
16,17,watts_strogatz,random,6.0,0.3279365079365079,0.4666666666666667,1.0,0.0,1.0,100,0,0,1.625,3.6625,10.59375,0
16,18,watts_strogatz,random,4.0,0.03708049886621316,0.3888888888888889,0.4378071945023744,0.0,0.4378071945023744,66,0,0,1.3875,1.5875,13.74375,0
16,19,watts_strogatz,random,4.0,0.12953231292517006,0.39622641509433965,0.9128974624134673,0.0,0.9128974624134673,40,0,0,1.1375,2.9875,15.94375,0
16,20,watts_strogatz,random,3.0,0.05085884353741497,0.3684210526315789,0.9148033715475158,0.0,0.9148033715475158,102,0,0,1.1625,2.2375,20.975,0
16,21,watts_strogatz,random,4.0,0.06866213151927436,0.3230769230769231,1.0,0.0,1.0,192,0,0,1.925,2.3,10.84375,0
17,0,watts_strogatz,rl_stub,2.0,0.5032679738562091,0.23076923076923078,0.8012050750406263,0.0,0.8012050750406264,238,40,0,2.40625,1.4875,12.01875,1
17,1,watts_strogatz,rl_stub,2.0,0.5228758169934641,0.24,0.8378499255713887,0.0,0.8378499255713887,178,0,0,1.7875,2.2125,13.01875,0
17,2,watts_strogatz,rl_stub,2.0,0.5294117647058824,0.24324324324324326,0.9825597093202193,0.0,0.9825597093202193,116,0,0,1.725,1.25625,9.9375,0
17,3,watts_strogatz,rl_stub,3.0,0.5620915032679739,0.24,1.0,0.0,1.0,23,0,0,1.1,2.66875,17.8,0
17,4,watts_strogatz,rl_stub,2.0,0.23529411764705882,0.21176470588235294,0.3263899390381028,0.0,0.3263899390381028,158,10,0,2.05,0.83125,8.25,1
17,5,watts_strogatz,rl_stub,2.0,0.16993464052287582,0.18947368421052632,1.0,0.0,1.0,110,0,0,1.49375,1.85625,12.6375,0
17,6,watts_strogatz,rl_stub,2.0,0.10457516339869281,0.17142857142857143,0.3343069202693702,0.0,0.3343069202693702,139,0,0,1.65625,0.9625,11.1,0
17,7,watts_strogatz,rl_stub,2.0,0.0392156862745098,0.1565217391304348,0.7578490105523312,0.0,0.7578490105523312,44,0,0,1.24375,1.61875,9.625,0
17,8,watts_strogatz,rl_stub,2.0,0.0392156862745098,0.1565217391304348,0.6293107737412998,0.0,0.6293107737412998,120,0,0,1.7375,1.025,9.25625,0
17,9,watts_strogatz,rl_stub,2.0,0.10457516339869281,0.17142857142857143,0.9569776232321792,0.0,0.956977623232179,120,0,0,1.575,1.28125,13.325,0
17,10,watts_strogatz,rl_stub,2.0,0.16993464052287582,0.18947368421052632,1.0,0.0,1.0,85,0,0,1.48125,1.70625,12.5375,0
17,11,watts_strogatz,rl_stub,2.0,0.23529411764705882,0.21176470588235294,0.9062441792474314,0.0,0.9062441792474313,153,0,0,1.76875,0.675,10.71875,0
17,12,watts_strogatz,rl_stub,1.0,0.0,0.11612903225806452,0.5196263558915828,0.0,0.5196263558915828,98,280,0,2.1625,0.7625,6.79375,1
17,13,watts_strogatz,rl_stub,2.0,0.11111111111111112,0.13043478260869565,0.3513335780421818,0.0,0.3513335780421818,122,160,0,2.28125,1.49375,6.8625,1
17,14,watts_strogatz,rl_stub,2.0,0.20915032679738563,0.14634146341463414,0.8297359531948076,0.0,0.8297359531948076,141,80,0,2.13125,1.3125,4.7375,1
17,15,watts_strogatz,rl_stub,2.0,0.29411764705882354,0.16363636363636364,0.8310991157215406,0.0,0.8310991157215406,88,40,0,1.5,1.38125,7.5625,1
17,16,watts_strogatz,rl_stub,2.0,0.36601307189542487,0.18181818181818182,0.7217999724772611,0.0,0.7217999724772611,80,94,0,1.66875,1.3,9.26875,1
17,17,watts_strogatz,rl_stub,2.0,0.42483660130718953,0.2,0.5162127291832166,0.0,0.5162127291832166,120,0,0,1.5,0.875,7.4125,0
17,18,watts_strogatz,rl_stub,2.0,0.47058823529411764,0.21686746987951805,0.09977204761081945,0.0,0.09977204761081945,60,0,0,1.14375,2.2375,8.675,0
18,0,erdos_renyi,greedy,2.0,0.03773809523809524,0.35,1.0,0.0,1.0,0,0,0,0.96875,0.0,14.84375,0
18,1,erdos_renyi,greedy,3.0,0.034047619047619056,0.4117647058823529,0.78905095052573,0.0,0.78905095052573,0,0,0,0.96875,0.0,16.3125,0
18,2,erdos_renyi,greedy,4.0,0.07850340136054422,0.44680851063829785,0.8520767461621969,0.0,0.8520767461621968,0,0,0,0.88125,36.875,16.06875,0
18,3,erdos_renyi,greedy,2.0,0.026825396825396825,0.3387096774193548,0.9535846949751623,0.0,0.9535846949751623,0,0,0,0.975,0.0,13.4,0
18,4,erdos_renyi,greedy,2.0,0.003968253968253969,0.3387096774193548,0.6760399479535066,0.0,0.6760399479535066,0,0,0,0.96875,3.125,15.46875,0
18,5,erdos_renyi,greedy,4.0,0.12648526077097505,0.4375,0.9966107517064151,0.0,0.9966107517064151,0,0,0,1.0,0.0,12.75,0
18,6,erdos_renyi,greedy,6.0,0.1432596371882086,0.4666666666666667,0.897219451348205,0.0,0.897219451348205,0,0,0,1.0,3.125,12.2,0
18,7,erdos_renyi,greedy,4.0,0.06794784580498867,0.42857142857142855,0.07115201382181777,0.0,0.07115201382181777,0,0,0,0.93125,3.125,16.04375,0
18,8,erdos_renyi,greedy,3.0,0.045317460317460326,0.40384615384615385,0.08273003791215927,0.0,0.08273003791215927,0,0,0,1.0,0.0,11.89375,0
18,9,erdos_renyi,greedy,3.0,0.03841269841269841,0.42000000000000004,1.0,0.0,1.0,0,0,0,1.0,0.0,7.925,0
18,10,erdos_renyi,greedy,5.0,0.20702380952380955,0.45652173913043476,0.19552913875820377,0.0,0.19552913875820377,0,0,0,1.0,0.0,9.3125,0
18,11,erdos_renyi,greedy,4.0,0.07740362811791385,0.4375,0.9234340346027569,0.0,0.9234340346027569,500,0,0,1.5625,0.0,7.9875,0
18,12,erdos_renyi,greedy,1.0,0.0,0.28,0.492098815848036,0.0,0.492098815848036,0,0,0,0.98125,0.0,14.6375,0
18,13,erdos_renyi,greedy,3.0,0.015476190476190473,0.38181818181818183,1.0,0.0,1.0,5900,0,0,2.0,0.0,1.0875,0
18,14,erdos_renyi,greedy,2.0,0.026309523809523803,0.375,0.42925274631250454,0.0,0.4292527463125046,0,0,0,0.98125,0.0,13.2,0
18,15,erdos_renyi,greedy,4.0,0.10154761904761908,0.39622641509433965,0.6720258229672705,0.0,0.6720258229672705,0,0,0,0.9875,0.0,14.19375,0
18,16,erdos_renyi,greedy,5.0,0.06878684807256234,0.44680851063829785,0.5657185387788722,0.0,0.5657185387788722,0,0,0,1.0,36.875,10.5,0
18,17,erdos_renyi,greedy,5.0,0.11945578231292517,0.4883720930232558,0.19363201441223774,0.0,0.19363201441223774,0,0,0,1.0,36.875,14.3625,0
18,18,erdos_renyi,greedy,6.0,0.2498639455782313,0.525,0.6819436348661603,0.0,0.6819436348661603,0,0,0,1.0,3.125,12.86875,0
18,19,erdos_renyi,greedy,3.0,0.02690476190476191,0.39622641509433965,0.21948834268733214,0.0,0.21948834268733217,0,0,0,0.99375,0.0,11.825,0
18,20,erdos_renyi,greedy,2.0,0.035873015873015876,0.38181818181818183,0.5267300605149187,0.0,0.5267300605149187,0,0,0,1.0,0.0,9.5875,0
18,21,erdos_renyi,greedy,3.0,0.11170634920634921,0.38181818181818183,0.875107366115514,0.0,0.8751073661155139,0,0,0,1.0,0.0,9.7125,0
19,0,watts_strogatz,greedy,2.0,0.2761904761904762,0.28846153846153844,0.291,0.0,0.291,6397,0,0,2.0,0.0,1.0,0
19,1,watts_strogatz,greedy,1.0,0.0,0.15,0.142,0.0,0.142,0,0,0,0.9375,0.0,15.25,0
19,2,watts_strogatz,greedy,2.0,0.13333333333333336,0.1744186046511628,0.851,0.0,0.851,0,0,0,0.725,0.0,21.325,0
19,3,watts_strogatz,greedy,2.0,0.24761904761904763,0.20270270270270271,0.537,0.0,0.537,0,0,0,0.725,0.0,23.2625,0
19,4,watts_strogatz,greedy,2.0,0.34285714285714286,0.234375,0.279,0.0,0.279,0,0,0,0.975,0.0,12.725,0
19,5,watts_strogatz,greedy,2.0,0.41904761904761917,0.26785714285714285,0.791,0.0,0.791,0,0,0,0.85,0.0,15.45625,0
19,6,watts_strogatz,greedy,2.0,0.47619047619047616,0.3,0.763,0.0,0.763,0,0,0,0.9625,0.0,12.26875,0
19,7,watts_strogatz,greedy,3.0,0.5904761904761905,0.32608695652173914,0.227,0.0,0.227,0,0,0,0.56875,39.98125,21.14375,0
19,8,watts_strogatz,greedy,2.0,0.2761904761904762,0.28846153846153844,0.614,0.0,0.614,0,0,0,0.86875,0.0,18.66875,0
19,9,watts_strogatz,greedy,2.0,0.21904761904761907,0.25862068965517243,0.198,0.0,0.198,0,0,0,0.98125,0.0,14.85625,0
19,10,watts_strogatz,greedy,2.0,0.1619047619047619,0.234375,0.168,0.0,0.168,0,0,0,1.0,0.0,9.8375,0
19,11,watts_strogatz,greedy,2.0,0.10476190476190479,0.21428571428571427,0.643,0.0,0.643,0,0,0,0.96875,0.0,13.73125,0
19,12,watts_strogatz,greedy,2.0,0.0761904761904762,0.19736842105263158,0.128,0.0,0.128,0,0,0,1.0,0.0,16.6,0
19,13,watts_strogatz,greedy,2.0,0.10476190476190479,0.21428571428571427,0.195,0.0,0.195,0,0,0,0.7375,0.0,20.9,0
19,14,watts_strogatz,greedy,2.0,0.1619047619047619,0.234375,0.73,0.0,0.73,0,0,0,0.9625,0.0,12.34375,0
19,15,watts_strogatz,greedy,2.0,0.21904761904761907,0.25862068965517243,0.674,0.0,0.674,0,0,0,1.0,39.98125,10.9375,0
20,0,barabasi_albert,greedy,15.0,0.3626441102756892,0.8,0.656,0.0,0.656,0,0,0,1.0,40.0,9.9,0
20,1,barabasi_albert,greedy,4.0,0.020770676691729325,0.5263157894736842,0.38,0.0,0.38,29,0,0,0.9125,0.0,18.8375,0
20,2,barabasi_albert,greedy,6.0,0.05446532999164576,0.5882352941176471,0.091,0.0,0.091,0,0,0,1.0,39.81875,11.3,0
20,3,barabasi_albert,greedy,7.0,0.05140768588137008,0.6060606060606061,0.766,0.0,0.766,0,0,0,1.0,39.81875,10.6625,0
